kingdom,phylum,class,order,family,genus,species,commonname
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,anselli,Ansell's mole-rat
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,damarensis,Damaraland mole-rat
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,hottentotus,African mole rat
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,mechowi,Giant mole-rat
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,capensis,Cape mole-rat
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Heliophobius,argenteocinereus,Silvery mole-rat
Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Heterocephalus,glaber,Naked mole-rat
Animalia,Chordata,Mammalia,Rodentia,Calomyscidae,Calomyscus,bailwardi,Mouse-like hamster
Animalia,Chordata,Mammalia,Rodentia,Calomyscidae,Calomyscus,mystax,Afghan mouse-like hamster
Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Capromys,pilorides,Desmarest's hutia
Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Geocapromys,brownii,Brown's hutia
Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Geocapromys,ingrahami,Bahamian hutia
Animalia,Chordata,Mammalia,Rodentia,Capromyidae,Plagiodontia,aedium,Hispaniolan hutia
Animalia,Chordata,Mammalia,Rodentia,Castoridae,Castor,canadensis,American beaver
Animalia,Chordata,Mammalia,Rodentia,Castoridae,Castor,fiber,Eurasian beaver
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,aperea,Brazilian guinea pig
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,porcellus,Guinea pig
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,tschudii,Montane guinea pig
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Dolichotis,patagonum,Patagonian mara
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Galea,musteloides,Common yellow-toothed cavy
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Galea,spixii,Spix's yellow-toothed cavy
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,hydrochaeris,Capybara
Animalia,Chordata,Mammalia,Rodentia,Caviidae,Kerodon,rupestris,Rock cavy
Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Chinchilla,lanigera,Long-tailed chinchilla
Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagidium,peruanum,Peruvian mountain viscacha
Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagidium,viscacia,Mountain viscacha
Animalia,Chordata,Mammalia,Rodentia,Chinchillidae,Lagostomus,maximus,Plains viscacha
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Alticola,argentatus,Silver mountain vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Alticola,semicanus,Mongolian silver vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Alticola,strelzowi,Flat-headed vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola,amphibius,European water vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Baiomys,taylori,Northern pygmy mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus,barabensis,Striped dwarf hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Cricetus,cricetus,Black-bellied hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,groenlandicus,Collared lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,richardsoni,Richardson's collared lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,torquatus,Arctic lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Eligmodontia,typus,Highland gerbil mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ellobius,talpinus,Northern mole vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Lagurus,lagurus,Steppe lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Lasiopodomys,brandtii,Brandt's vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Lemmus,lemmus,Norway lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Lophiomys,imhausi,Crested rat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,auratus,Golden hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Mesocricetus,brandti,Brandt's hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,agrestis,Field vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,arvalis,Common vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,duodecimcostatus,Mediterranean pine vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,guentheri,Vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,longicaudus,Long-tailed vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,ochrogaster,Prairie vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,oeconomus,Tundra vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,pennsylvanicus,Meadow vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,pinetorum,Woodland vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,richardsoni,Water vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,subterraneus,European pine vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,glareolus,Bank vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,rufocanus,Gray red-backed vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myopus,schisticolor,Wood lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,albigula,White-throated woodrat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,cinerea,Bushy-tailed woodrat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,floridana,Eastern woodrat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,lepida,Desert woodrat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,micropus,Southern plains woodrat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nyctomys,sumichrasti,Vesper rat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ochrotomys,nuttalli,Golden mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,zibethicus,Muskrat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,leucogaster,Northern grasshopper mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,torridus,Southern grasshopper mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,californicus,California mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,crinitus,Canyon mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,eremicus,Cactus mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,guatemalensis,Guatemalan deer mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,leucopus,White-footed mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,Deer mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,polionotus,Oldfield mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,truei,Pinyon mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phenacomys,intermedius,Western heather vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phenacomys,ungava,Eastern heather vole
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phodopus,roborovskii,Desert hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phodopus,sungorus,Dzhungarian hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phyllotis,darwini,Darwin's leaf-eared mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Podomys,floridanus,Florida mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodon,auritus,Bunny or coney rat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,humulis,Eastern harvest mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,Western harvest mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,nitela,Splendid climbing mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Scotinomys,teguina,Alston's brown mouse
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus,Hispid cotton rat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Synaptomys,cooperi,Southern bog lemming
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Tscherskia,triton,Greater long-tailed hamster
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Tylomys,nudicaudus,Peters's climbing rat
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Wiedomys,pyrrhorhinos,Red-nosed mouse
Animalia,Chordata,Mammalia,Rodentia,Ctenodactylidae,Ctenodactylus,gundi,Gundi
Animalia,Chordata,Mammalia,Rodentia,Ctenodactylidae,Pectinator,spekei,Speke's pectinator
Animalia,Chordata,Mammalia,Rodentia,Ctenomyidae,Ctenomys,conoveri,Chaco tuco-tuco
Animalia,Chordata,Mammalia,Rodentia,Ctenomyidae,Ctenomys,talarum,Tuco-tuco
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Lowland paca
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,taczanowskii,Mountain paca
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,azarae,Azara's agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,cristata,Crested agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,fuliginosa,Black agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,leporina,Agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,mexicana,Mexican agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,prymnolopha,Black-rumped agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,ruatanica,Ruatan agouti
Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Myoprocta,acouchy,Red acouchi
Animalia,Chordata,Mammalia,Rodentia,Dinomyidae,Dinomys,branickii,Pacarana
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,elater,Small five-toed jerboa
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,euphratica,Euphrates jerboa
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,major,Great jerboa
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Allactaga,sibirica,Mongolian five-toed jerboa
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Jaculus,jaculus,Lesser Egyptian jerboa
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Jaculus,orientalis,Greater Egyptian jerboa
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Napaeozapus,insignis,Woodland jumping mouse
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Sicista,betulina,Northern birch mouse
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Zapus,hudsonius,Meadow jumping mouse
Animalia,Chordata,Mammalia,Rodentia,Dipodidae,Zapus,princeps,Western jumping mouse
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Hoplomys,gymnurus,Armored rat
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Makalata,didelphoides,Red-nosed armored tree-rat
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,brevicauda,Andean spiny rat. Short-tailed spiny-rat
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,guairae,Quaira spiny rat
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,guyannensis,Cayenne spiny rat
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,semispinosus,Spiny rat
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Thrichomys,apereoides,Brazilian spiny rat
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis,Prehensile-tailed porcupine
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,dorsatus,North American porcupine
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Sphiggurus,mexicanus,Mexican hairy dwarf porcupine
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Sphiggurus,villosus,Orange-spined hairy dwarf porcupine
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Cratogeomys,castanops,Yellow-faced pocket gopher
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Geomys,bursarius,Plains pocket gopher
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Geomys,personatus,Texas pocket gopher
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,bottae,Botta's pocket gopher
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,mazama,Western pocket gopher
Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,talpoides,Northern pocket gopher
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Dryomys,nitedula,Forest dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Eliomys,melanurus,Asian garden dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Eliomys,quercinus,Garden dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Glirulus,japonicus,Japanese dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Glis,glis,Fat dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,murinus,Woodland dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,platyops,Rock dormouse
Animalia,Chordata,Mammalia,Rodentia,Gliridae,Muscardinus,avellanarius,Hazel dormouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,fallax,San Diego pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,formosus,Long-tailed pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,nelsoni,Nelson's pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,agilis,Agile kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,deserti,Desert kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,merriami,Merriam's kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,nitratoides,Fresno kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,ordii,Ord's kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,spectabilis,Banner-tailed kangaroo rat
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Liomys,adspersus,Panamanian spiny pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Microdipodops,megacephalus,Dark kangaroo mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,amplus,Arizona pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,flavescens,Plains pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,flavus,Silky pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,longimembris,Little pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,merriami,Merriam's pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,parvus,Great Basin pocket mouse
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Atherurus,africanus,African brush-tailed porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Asiatic brush-tailed porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,africaeaustralis,Cape porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,brachyura,Malayan porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,cristata,African porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,indica,Indian crested porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,pumila,Indonesian porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,sumatrae,Sumatran porcupine
Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Trichys,fasciculata,Long-tailed porcupine
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,cahirinus,Spiny mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,cilicicus,Turkish spiny mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,minous,Crete spiny mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,russatus,Golden spiny mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,wilsoni,Wilson's spiny mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,agrarius,Striped field mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,argenteus,Small Japanese field mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,flavicollis,Yellow-necked mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,peninsulae,Korean field mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,speciosus,Large Japanese field mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,sylvaticus,Long-tailed field mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis,niloticus,Nile kusu
Animalia,Chordata,Mammalia,Rodentia,Muridae,Chiropodomys,gliroides,Pencil-tailed tree mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Colomys,goslingi,African water rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Conilurus,penicillatus,Brush-tailed rabbit rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,heaneyi,Panay crateromys
Animalia,Chordata,Mammalia,Rodentia,Muridae,Crateromys,schadenbergi,Luzon bushy-tailed cloud rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Desmodillus,auricularis,Cape short-eared gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Dipodillus,campestris,North African gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,afra,Cape gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,validus,Southern savanna gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,gerbillus,Lesser Egyptian gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,nanus,Baluchistan gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,perpallidus,Pale gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbillus,pyramidum,Greater Egyptian gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Grammomys,dolichurus,Woodland mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Hydromys,chrysogaster,Golden-bellied water rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,barbarus,Barbary striped grass mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,striatus,Typical striped grass mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Lenothrix,canus,Gray tree rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Leporillus,conditor,Greater stick-nest rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,erythroleucus,Guinea multimammate mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,crassus,Sundevall's jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,libycus,Libyan jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,meridianus,Mid-day jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,persicus,Persian jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,shawi,Shaw's jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,tamariscinus,Tamarisk jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,unguiculatus,Mongolian jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Meriones,vinogradovi,Vinogradov's jird
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mesembriomys,gouldii,Black-footed tree rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mesembriomys,macrurus,Golden-backed tree rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Micaelamys,namaquensis,Rock mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Micromys,minutus,Old World harvest mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Millardia,gleadowi,Sand-colored rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,caroli,Ryukyu mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,cervicolor,Fawn-colored mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,minutoides,Mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculoides,Temminck's mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,House mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,spicilegus,Mound-building mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,alexis,Spinifex hopping mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,aquilo,Northern hopping mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,mitchellii,Mitchell's hopping mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Otomys,irroratus,Vlei rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pachyuromys,duprasi,Fat-tailed gerbil
Animalia,Chordata,Mammalia,Rodentia,Muridae,Phloeomys,cumingi,Slender-tailed cloud rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Phloeomys,pallidus,Northern Luzon slender-tailed cloud rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pogonomys,macrourus,Long-tailed tree mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,tullbergi,Tullberg's rock rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Psammomys,obesus,Fat sand rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,australis,Australian native mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,chapmani,Western pebble-mound mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,fumeus,Smoky mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,higginsi,Long-tailed mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,laborifex,Kimberly mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Pseudomys,shortridgei,Heath mouse
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,fuscipes,Bush rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,lutreolus,Australian swamp rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,norvegicus,Norway rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,rattus,Rat
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,pumilio,Four-striped grass mouse
